asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth,mainCategory,discount_amount,discount_percent
B07JNG2TKS,Google Chromecast 3 GA00439-DE,https://m.media-amazon.com/images/I/612mod-xowL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07JNG2TKS,4.3,3841,64.9,75.0,Electronics,True,0,Electronics & Tech,10.099999999999994,13.46666666666666
B072M3XKLS,"5 Pack Replacement for TZe-231 P Touch Label Tape Compatible with Brother P-Touch (TZ231 TZe231) Standard Laminated 12mm, Black on White, for Label Maker Tape PTH110 PT-D210 D220 D200 H100",https://m.media-amazon.com/images/I/616E0sQuyrL._AC_UL320_.jpg,https://www.amazon.ca/dp/B072M3XKLS,4.7,2959,18.15,26.99,Electronics,True,1000,Electronics & Tech,8.84,32.7528714338644
B075GZ8DX7,"HDMI to VGA, Benfei Gold-Plated HDMI to VGA Adapter (Male to Female) Compatible for Computer, Desktop, Laptop, PC, Monitor, Projector, HDTV, Chromebook, Raspberry Pi, Roku, Xbox and More - Black",https://m.media-amazon.com/images/I/6110pxaaMLL._AC_UL320_.jpg,https://www.amazon.ca/dp/B075GZ8DX7,4.5,50468,10.59,13.99,Electronics,True,0,Electronics & Tech,3.4000000000000004,24.30307362401716
B09Q8QJXH5,"64GB MP3 Player with Bluetooth 5.2, AiMoonsa Music Player with Built-in HD Speaker, FM Radio, Voice Recorder, HiFi Sound, E-Book Function, Earphones Included",https://m.media-amazon.com/images/I/612wfcZ2DQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09Q8QJXH5,3.8,4548,49.99,59.99,Electronics,True,0,Electronics & Tech,10.0,16.66944490748458
B08B13JGN4,"Laptop Stand, OMOTON Laptop Mount, Aluminum Laptop Holder Riser Stand for Desk, Compatible with MacBook Air/Pro, Dell, HP, Lenovo and All Laptops (10-15.6 inch) (Silver)",https://m.media-amazon.com/images/I/71cWPw6TxnL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08B13JGN4,4.7,6408,24.99,39.99,Electronics,True,0,Electronics & Tech,15.000000000000004,37.509377344336094
B09T97Z7DM,"UGREEN M.2 NVMe Enclosure, USB 3.2 Gen2 10Gbps Tool-Free Enclosure for NVMe PCIe M-Key(M+B Key), External SSD Adapter Support UASP Trim for 2280 2260 2242 2230 with 2 Cables, Aluminum Case Heatsink",https://m.media-amazon.com/images/I/612Hw10LHML._AC_UL320_.jpg,https://www.amazon.ca/dp/B09T97Z7DM,4.4,3457,36.99,44.97,Electronics,True,0,Electronics & Tech,7.979999999999997,17.745163442294857
B08FX35S7K,"SENZER SG500 Surround Sound Pro Gaming Headset with Noise Cancelling Microphone - Detachable Memory Foam Ear Pads - Portable Foldable Headphones for PC, PS4, PS5, Xbox One, Switch",https://m.media-amazon.com/images/I/71EHw68EScL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08FX35S7K,4.1,10412,39.99,49.99,Electronics,True,0,Electronics & Tech,10.0,20.004000800160032
B09B3NVPH9,"Wireless Presenter, 2.4GHz USB Control Presentation PPT PowerPoint Clicker for Mac, Keynote, Laptop, Google Slides - Support Hyperlink and Volume Control（1pcs）",https://m.media-amazon.com/images/I/5143oZ9hzWL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09B3NVPH9,4.3,461,18.99,19.99,Electronics,True,700,Electronics & Tech,1.0,5.002501250625313
B0BD5BX4HW,"Mini Label Makers - Memoking T02 Portable Small Printer with 3 Rolls Paper, Sticker Printer Machine for Study, Notes, Pictures, Photos, Journals, DIY, Compatible with Phone & Tablet, Green",https://m.media-amazon.com/images/I/71eBu-G8rgL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BD5BX4HW,4.2,1866,54.56,69.99,Electronics,True,700,Electronics & Tech,15.429999999999993,22.046006572367475
B0861QVLHQ,"Silkland [VESA Certified] DisplayPort Cable, DP Cable 6FT [4K@60Hz, 2K@165Hz 144Hz, 1080P@240Hz], Braided Video Display Port Cord 1440P High Speed Compatible for FreeSync G-Sync Gaming Monitor",https://m.media-amazon.com/images/I/81Gh3cj8+cL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0861QVLHQ,4.4,1366,15.99,19.99,Electronics,True,0,Electronics & Tech,3.9999999999999982,20.010005002501245
B08JFXKQMR,"Newmowa 60 LED High Power Rechargeable Clip Fill Video Light with Front & Back Clip, Adjusted 3 Light Modes for Phone, iPhone, Android, iPad, Laptop, for Makeup, Vlog, TikTok, Video Conference",https://m.media-amazon.com/images/I/713x-AxAYTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08JFXKQMR,4.5,299,42.99,59.99,Electronics,True,0,Electronics & Tech,17.0,28.338056342723785
B07DJBDL6L,"Precision Pocket Scale 200g/0.01g, MAXUS Elite Digital Gram Scale Small Scale Mini Food Scale Jewelry Scale Ounces/Grains Scale, Easy to Carry, Great for Travel,Backlit LCD, Stainless Steel",https://m.media-amazon.com/images/I/71GG9d68l1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07DJBDL6L,4.5,10723,16.99,19.99,Electronics,True,1000,Electronics & Tech,3.0,15.007503751875939
B0B1PFM5DG,"Google Nest Doorbell - Battery Video Doorbell Camera - Doorbell Security Camera - Ash, 1 Count (Pack of 1)",https://m.media-amazon.com/images/I/51JYHXUpSwL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B1PFM5DG,4.2,91,179.98,239.99,Electronics,True,0,Electronics & Tech,60.01000000000002,25.005208550356272
B08VGJ1TK9,"NEEWER LED Selfie Light with Front & Back Phone Clip, High Power 60 LED 2000mAh Rechargeable CRI 95+, 3 Light Modes, Portable Clip on Light for Phone/Tablet/Laptop, Zoom Call TikTok Video Fill Light",https://m.media-amazon.com/images/I/61k0Eir85QL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08VGJ1TK9,4.6,1988,46.39,58.99,Electronics,True,0,Electronics & Tech,12.600000000000001,21.35955246651975
B07P8TXWYH,"Amazon Basics Easel Stand, Instant Floor Poster, Lightweight, Collapsible and Portable with Tripod Base, Black Steel(supports 5 pounds)",https://m.media-amazon.com/images/I/71lWYS1lRWL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07P8TXWYH,4.0,7085,21.62,22.91,Electronics,True,600,Electronics & Tech,1.2899999999999991,5.630728939327801
B0CC71G8LV,"All-New Blink Outdoor 4 (4th Gen) – Wire-free smart security camera, two-year battery life, two-way audio, HD live view, enhanced motion detection, Works with Alexa – 6 camera system",https://m.media-amazon.com/images/I/31GlwQe0WhL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CC71G8LV,3.4,41,639.99,699.98,Electronics,True,0,Electronics & Tech,59.99000000000001,8.570244864138976
B07R66CR69,"Amazon Basics Sheet Protector - Non-Glare, 500-Pack",https://m.media-amazon.com/images/I/71nWoL37jiL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07R66CR69,4.7,15574,35.77,38.67,Electronics,True,500,Electronics & Tech,2.8999999999999986,7.499353504008272
B00NNMB3KS,"havit HV-F2056 15.6""-17"" Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans), Black/Blue",https://m.media-amazon.com/images/I/71jUT5npz-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00NNMB3KS,4.4,37411,39.99,49.99,Electronics,True,0,Electronics & Tech,10.0,20.004000800160032
B0BW31DNT9,HP DeskJet 2742e All-in-One Printer,https://m.media-amazon.com/images/I/31xaUD6tUhL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BW31DNT9,4.0,96,54.99,69.99,Electronics,True,500,Electronics & Tech,14.999999999999993,21.431633090441483
B0B4V7XW21,"Portable CD Player with Bluetooth 5.0, Gueray Desktop CD Music Players for Home Built-in Double HiFi Sound Speakers, Support AUX&USB Headphone Jack, FM Radio Boombox, LED Screen Display for Kids Gift",https://m.media-amazon.com/images/I/71pj467J2lL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B4V7XW21,4.3,512,60.99,69.99,Electronics,True,0,Electronics & Tech,8.999999999999993,12.858979854264886
B072PWLDK3,"JISULIFE Portable Handheld Fan, Mini Pocket Hand Fan, Small Battery Operated 14-21 hours, USB Rechargeable Foldable Fan, Quiet Personal Fan with Power Bank, Flashlight for Indoor, Outdoor - Blue",https://m.media-amazon.com/images/I/511JGZz2pAL._AC_UL320_.jpg,https://www.amazon.ca/dp/B072PWLDK3,4.5,12814,24.99,29.99,Electronics,True,0,Electronics & Tech,5.0,16.672224074691563
B00F0RC97A,"D-Link PowerLine AV2 1000 Gigabit Starter Kit, Turn a power outlet into a Network connection, Up to 1Gbps, Plug and Play, Power Saving Mode, Gigabit Ethernet Ports, Includes 2 Adapters (DHP-601AV)",https://m.media-amazon.com/images/I/612a+Ru35KL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00F0RC97A,4.1,2087,49.99,59.99,Electronics,True,0,Electronics & Tech,10.0,16.66944490748458
B07DZZJ2B9,"Travel Laptop Backpack, 17.3 inch Anti Theft Business Laptop Backpack with USB Charging Port and Headphone Interface, Computer Backpack for College School Student Work Men & Women",https://m.media-amazon.com/images/I/71U4cm4UVTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07DZZJ2B9,4.6,9404,55.99,69.99,Electronics,True,0,Electronics & Tech,13.999999999999993,20.002857551078716
B076K93FC4,"Amazon Basics 6-Foot Extension Cord - 13 Amps, 125V - White",https://m.media-amazon.com/images/I/51n-lmcx6cL._AC_UL320_.jpg,https://www.amazon.ca/dp/B076K93FC4,4.7,44934,10.88,12.4,Electronics,True,0,Electronics & Tech,1.5199999999999996,12.258064516129027
B07953S2FD,"TP-Link EAP225-Outdoor | Omada AC1200 Wireless Gigabit Outdoor Access Point | Business WiFi Solution w/ Mesh Support, Seamless Roaming & MU-MIMO | PoE Powered | SDN Integrated | Cloud Access & App White",https://m.media-amazon.com/images/I/415RKsrYJDL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07953S2FD,4.1,3274,89.99,109.99,Electronics,True,0,Electronics & Tech,20.0,18.183471224656788
B0CC7F2MBM,"All-New Blink Outdoor 4 (4th Gen) – Wire-free smart security camera, two-year battery life, two-way audio, HD live view, enhanced motion detection, Works with Alexa – 8 camera system",https://m.media-amazon.com/images/I/31xOmqb3fSL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CC7F2MBM,3.4,41,849.99,899.98,Electronics,True,0,Electronics & Tech,49.99000000000001,5.554567879286207
B08TQSH636,"UGREEN Bluetooth 5.0 Transmitter and Receiver for Car TV, 2 in 1 Wireless 3.5mm Bluetooth Aux Adapter, Dual Devices Paired, Aux Bluetooth Audio Adapter Compatible with Car TV Home Stereo Headphones",https://m.media-amazon.com/images/I/61Ffvg-C5DL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08TQSH636,4.0,5384,29.99,38.99,Electronics,True,0,Electronics & Tech,9.000000000000004,23.08284175429598
B09LLSC61K,"FYY Electronic Organizer, Travel Cable Organizer Bag Pouch Electronic Accessories Carry Case Portable Waterproof Double Layers All-in-One Storage Bag for Cable, Cord, Charger, Phone, Earphone Black",https://m.media-amazon.com/images/I/81Qk+vaD-eL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09LLSC61K,4.3,548,15.67,18.59,Electronics,True,600,Electronics & Tech,2.92,15.7073695535234
B0CC6W21KC,"Blink Outdoor 4 (4th Gen) + Blink Mini – Smart security camera, two-way talk, HD live view, motion detection, set up in minutes, Works with Alexa – 4 camera system + Mini (black)",https://m.media-amazon.com/images/I/41rv4PlZiSL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CC6W21KC,3.4,41,524.98,554.97,Electronics,True,0,Electronics & Tech,29.99000000000001,5.403895706074204
B0BJCSJ6XK,"MoKo Case Compatible with 6.8"" Kindle Paperwhite (11th Generation-2021) and Kindle Paperwhite Signature Edition, Light Slim PC Protector Back Cover for Kindle Paperwhite 2021, Frosted",https://m.media-amazon.com/images/I/518ZUCrfWOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BJCSJ6XK,4.6,2933,17.99,18.99,Electronics,True,0,Electronics & Tech,1.0,5.265929436545551
B08LZGPPBH,"PS5 Controller Charger, OIVO PS5 Charging Station for Dualsense Controller, PS5 Controller Charger Station with Fast Charging AC Adapter, PS5 Charger for Playstation 5 Dual Controller",https://m.media-amazon.com/images/I/61c4Ud7Os4L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08LZGPPBH,4.6,15465,29.99,39.99,Electronics,True,0,Electronics & Tech,10.000000000000004,25.00625156289073
B07PBD6J2W,"Holy Stone Mini Drone for Kids and Beginners RC Nano Quadcopter Indoor Small Helicopter Plane with Auto Hovering, 3D Flip, Headless Mode and 3 Batteries, Great Gift Toy for Boys and Girls, Blue",https://m.media-amazon.com/images/I/711qTbbTQmL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07PBD6J2W,4.1,12601,49.99,59.99,Electronics,True,200,Electronics & Tech,10.0,16.66944490748458
B00LS5NFQ2,"SABRENT USB 3.0 to SATA External Hard Drive Lay-Flat Docking Station for 2.5 or 3.5in HDD, SSD [Support UASP and 20TB] (EC-DFLT)",https://m.media-amazon.com/images/I/715qwH-pWhL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00LS5NFQ2,4.4,26028,38.99,44.99,Electronics,True,0,Electronics & Tech,6.0,13.336296954878861
B075BMVZ2N,"Amazon Basics 10-Foot Extension Cord - 13 Amps, 125V - Black",https://m.media-amazon.com/images/I/61giskL9XuL._AC_UL320_.jpg,https://www.amazon.ca/dp/B075BMVZ2N,4.7,44934,14.1,15.17,Electronics,True,0,Electronics & Tech,1.0700000000000003,7.053394858272909
B075BCD1LP,"Amazon Basics 6-Foot Extension Cord - 13 Amps, 125V - Black",https://m.media-amazon.com/images/I/61WoNo77oOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B075BCD1LP,4.7,44934,10.88,12.4,Electronics,True,0,Electronics & Tech,1.5199999999999996,12.258064516129027
B0BMGBBPTT,"JOREST 300Pcs Car Fuse Assortment Kit, 160 Mini Blade Fuses Automotive + 90 Standard Auto Fuses + 50 Micro Fuse + Fuse Puller – for Car/RV/Truck/Motorcycle(2Amp 3A 5A 7.5A 10A 15A 20A 25A 30A 35A 40A)",https://m.media-amazon.com/images/I/819tTyZd59L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BMGBBPTT,4.6,1237,18.99,20.99,Electronics,True,600,Electronics & Tech,2.0,9.52834683182468
B0006NDF8A,"On Stage XCG4 Black Tripod Guitar Stand, Single Stand",https://m.media-amazon.com/images/I/41BIl9gu6iL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0006NDF8A,4.6,17800,14.99,20.0,Electronics,True,400,Electronics & Tech,5.01,25.05
B00A30FELW,UGREEN HDMI Coupler 2 Pack 4K HDMI Adapter Female to Female HDMI Connector 3D 4K HDMI Extender Compatible with HDTV Roku Switch Xbox One Playstation PS4 Laptop PC,https://m.media-amazon.com/images/I/61Vk+9gmjwL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00A30FELW,4.6,9082,11.99,12.99,Electronics,True,0,Electronics & Tech,1.0,7.698229407236336
B078G12TWM,"Escort MAX360C - WiFi Enabled, Laser Radar Detector, 360 Degree Protection, Extreme Long-Range, Bluetooth, Voice Alerts, OLED Display, Fewer False Alerts",https://m.media-amazon.com/images/I/91nTbHI7sHL._AC_UL320_.jpg,https://www.amazon.ca/dp/B078G12TWM,4.2,1265,809.46,999.95,Electronics,True,0,Electronics & Tech,190.49,19.04995249762488
B0811Q28N6,"WOLFBOX G840S 12"" 4K Mirror Dash Cam Backup Camera, 2160P Full HD Smart Rearview Mirror for Cars & Trucks, Front and Rear View Dual Cameras, Night Vision, Parking Assistance, Free 32GB Card & GPS",https://m.media-amazon.com/images/I/71LORfHV22L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0811Q28N6,4.1,8433,189.99,209.99,Electronics,True,0,Electronics & Tech,20.0,9.52426306014572
B075Z6VY1S,"JBL CS763 CS-Series 6.5In 135 Watts Peak 3-Way Coaxial Car Audio Loudspeaker , Black",https://m.media-amazon.com/images/I/51aqRSO-NCL._AC_UL320_.jpg,https://www.amazon.ca/dp/B075Z6VY1S,4.3,311,38.58,89.62,Electronics,True,0,Electronics & Tech,51.040000000000006,56.95157330952913
B07C2QHTTZ,"Garmin Approach S10, Lightweight GPS Golf Watch, Black",https://m.media-amazon.com/images/I/61v5OxrSe8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07C2QHTTZ,4.4,14240,164.99,199.99,Electronics,True,0,Electronics & Tech,35.0,17.50087504375219
B07D14BNV5,"Mounting Dream Universal Speaker Stands Height Adjustable Set of 2 Speaker Stands Extend 33""-42"", Compatible with VIZIO, Samsung, Bose, JBL Speakers, up to 11 lbs, Stable Base Cable Management MD5402",https://m.media-amazon.com/images/I/61aTa9+3gLS._AC_UL320_.jpg,https://www.amazon.ca/dp/B07D14BNV5,4.6,1530,82.99,96.99,Electronics,True,0,Electronics & Tech,14.0,14.434477781214559
B0BPC4JQD9,"【Brushless Motor 120000RPM】KACNON Compressed Air Duster, 3-Gear Dust Blower Electric Air Duster for Computer Cleaning, 15W Fast Charging, LED Light & 4 Battry Indicator, 7500mAh Replace Air Cans",https://m.media-amazon.com/images/I/61V9zbTjQoL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BPC4JQD9,4.4,522,69.99,79.99,Electronics,True,200,Electronics & Tech,10.0,12.501562695336919
B07149RPH3,"HUANUO Dual Arm Monitor Mount, Full Motion Height Adjustable Desk Riser Stand with C-Clamp Installation for Two 13 to 27 inch Computer Screens, up to 17.6lbs Each Arm",https://m.media-amazon.com/images/I/613mPMI3GbL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07149RPH3,4.4,1909,55.99,69.99,Electronics,True,500,Electronics & Tech,13.999999999999993,20.002857551078716
B075Y73SDV,"Lenovo Laptop Carrying Case T210, fits 15.6-Inch Laptop and Tablet,Sleek Design,Durable and Water-Repellent Fabric,GX40Q17231",https://m.media-amazon.com/images/I/81iqTfVhA6L._AC_UL320_.jpg,https://www.amazon.ca/dp/B075Y73SDV,4.7,7062,15.99,23.99,Electronics,True,0,Electronics & Tech,7.999999999999998,33.347228011671525
B08YTH66FN,150W Power Inverter 12V DC to 110V AC Car Plug Adapter Outlet Converter with 3.1A Dual USB AC car Charger for Laptop Computer,https://m.media-amazon.com/images/I/61mKFUbSayS._AC_UL320_.jpg,https://www.amazon.ca/dp/B08YTH66FN,4.4,3446,29.99,35.99,Electronics,True,0,Electronics & Tech,6.0000000000000036,16.671297582661857
B0BTTV6CT1,"Canon EOS R50 Mirrorless Vlogging Camera (Black) w/RF-S18-45mm F4.5-6.3 is STM Lens, 24.2 MP, 4K Video, Subject Detection & Tracking, Compact, Smartphone Connection, Content Creator",https://m.media-amazon.com/images/I/71ANGtyZRzL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BTTV6CT1,4.6,55,891.99,982.25,Electronics,True,0,Electronics & Tech,90.25999999999999,9.189106642911682
B07X6KW7WK,"RJ45 Inline Coupler, BENFEI 5 Pack Cat7 Cat6 Cat5e Ethernet Coupler Female to Female",https://m.media-amazon.com/images/I/61YgoaY38hL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07X6KW7WK,4.7,1643,11.99,12.99,Electronics,True,0,Electronics & Tech,1.0,7.698229407236336
B0BKQ41MK9,"Gskyer Telescope, 70mm Aperture 400mm AZ Mount Astronomical Refracting Telescope for Kids Beginners, Fully Multi-Coated Optics Portable Telescopes, with Tripod Phone Adapter, Carrying Bag, Wireless Control",https://m.media-amazon.com/images/I/71CJpXIH9YL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BKQ41MK9,4.3,2539,102.89,124.63,Electronics,True,0,Electronics & Tech,21.739999999999995,17.44363315413624
B09DHNKWRN,"Razer Kaira X Wired Headset for Xbox Series Xs, Xbox One, Pc, Mac and Mobile Devices: Triforce 50mm Drivers - Hyperclear Cardioid Mic - Flowknit Memory Foam Ear Cushions - On-Headset Controls - White",https://m.media-amazon.com/images/I/51n8wdUoNWL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09DHNKWRN,4.5,2094,64.99,74.99,Electronics,True,100,Electronics & Tech,10.0,13.335111348179758
B0BD5BV9DJ,"Mini Portable Sticker Printer - Memoking T02 Pocket Printer with 3 Rolls Paper, Bluetooth Photo Picture Printer for Children Birthday, Compatible with Phone & Tablet, White",https://m.media-amazon.com/images/I/61K2xZlIlKL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BD5BV9DJ,4.2,1866,54.56,69.99,Electronics,True,300,Electronics & Tech,15.429999999999993,22.046006572367475
B00WCG3UOS,"Gskyer Telescope 600x90mm AZ Astronomical Refractor Telescope for Kids, Adults Astronomy, German Technology Scope",https://m.media-amazon.com/images/I/71xPTTDNP2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00WCG3UOS,4.3,2539,299.59,431.72,Electronics,True,0,Electronics & Tech,132.13000000000005,30.605485036597806
B08V1MWXRM,"Silkland USB C to DisplayPort - 6.6 Feet (4K@60Hz, 2K@165Hz), [Sturdy Aluminum, Gold Plated] USB Type C to DP (Thunderbolt 3/4) Compatible with MacBook Pro/Air, 2021 New iPad, XPS 15/13, Surface",https://m.media-amazon.com/images/I/61H9lXkZqML._AC_UL320_.jpg,https://www.amazon.ca/dp/B08V1MWXRM,4.4,376,19.99,29.99,Electronics,True,300,Electronics & Tech,10.0,33.344448149383126
B07KYHBVYH,"FastSnail Charging Dock Compatible with Nintendo Switch/Switch OLED for Joy Con with Lamppost LED Indication, Charger Stand Station Compatible with Joy Cons with Charging Cable",https://m.media-amazon.com/images/I/61FJM4JVqjL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07KYHBVYH,4.6,523,21.98,25.99,Electronics,True,0,Electronics & Tech,4.009999999999998,15.429011158137737
B071X8RLJL,"VCE Single Gang Brush Wall Plate (2-Pack), Pass Through Brush Style Opening Low Voltage Cable Plate in-Wall Installation for Speaker Wires, Coaxial Cables, HDMI Cables, or Network/Phone Cables- White",https://m.media-amazon.com/images/I/41XYPDplPcL._AC_UL320_.jpg,https://www.amazon.ca/dp/B071X8RLJL,4.6,4929,8.99,14.39,Electronics,True,0,Electronics & Tech,5.4,37.52605976372481
B00N2VIALK,"Amazon Basics RJ45 Cat-6 Ethernet Patch Internet Cable - 10 Foot (3 Meters), Black",https://m.media-amazon.com/images/I/61DQtJPAJ1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00N2VIALK,4.6,122550,9.65,11.56,Electronics,True,0,Electronics & Tech,1.9100000000000001,16.52249134948097
B003VAHYQY,"Logitech F310 Wired Gamepad, Controller Console Like Layout, 4 Switch - Grey/Blue",https://m.media-amazon.com/images/I/71uoG-y-bEL._AC_UL320_.jpg,https://www.amazon.ca/dp/B003VAHYQY,4.3,21827,24.99,29.99,Electronics,True,0,Electronics & Tech,5.0,16.672224074691563
B07D67W7T3,"Comtrue Telephone Cord, Phone Cord, handset Cord, Black, 2 Pack, Universally Compatible",https://m.media-amazon.com/images/I/61SQwhOtNiL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07D67W7T3,4.5,5329,10.18,12.8,Electronics,True,500,Electronics & Tech,2.620000000000001,20.468750000000007
B0CCPXMC24,"All-New Blink Outdoor 4 (4th Gen) + Blink Mini – Smart security camera, two-way talk, HD live view, motion detection, set up in minutes, Works with Alexa – 8 camera system + Mini (black)",https://m.media-amazon.com/images/I/311fJWJGTlL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CCPXMC24,3.4,41,894.98,944.97,Electronics,True,0,Electronics & Tech,49.99000000000001,5.290115030106777
B08LKVL26M,"Ethernet Cable 25 ft, Cat 6e/Cat6 Ethernet Cable High Speed with Network Patch Cords, LAN Cable Clips with Rj45 Connector for Router Modem Faster Than Cat 5e/Cat 5-White",https://m.media-amazon.com/images/I/71kq75XNVmL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08LKVL26M,4.6,2107,12.99,14.99,Electronics,True,400,Electronics & Tech,2.0,13.3422281521014
B08P4DX4R7,"SLOW DOLPHIN Photo Studio Light Box 12""/30cm Portable Folding Ring Light , Photography Shooting Light Tent Kit Adjustable Brightness Lighting Kit Softbox with 112pcs LED Lights + 6 Backdrops（Black Tent）",https://m.media-amazon.com/images/I/71BKkziaRNL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08P4DX4R7,4.3,191,39.99,49.99,Electronics,True,0,Electronics & Tech,10.0,20.004000800160032
B089YFKJJ5,"ARTDOT A3 LED Light Pad for Diamond Painting Accessories, USB Powered Light Board Kit, Adjustable Brightness with Diamond Painting Tools Detachable Stand and Clips",https://m.media-amazon.com/images/I/81gfaLmJJeL._AC_UL320_.jpg,https://www.amazon.ca/dp/B089YFKJJ5,4.4,26853,39.99,49.99,Electronics,True,200,Electronics & Tech,10.0,20.004000800160032
B07DB2N8VJ,"Holy Stone HS210 Mini Drone RC Nano Quadcopter Best Drone for Kids and Beginners RC Helicopter Plane with Auto Hovering, 3D Flip, Headless Mode and Extra Batteries Toys for Boys and Girls",https://m.media-amazon.com/images/I/71EK-gwy8SL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07DB2N8VJ,4.1,12601,49.99,59.99,Electronics,True,100,Electronics & Tech,10.0,16.66944490748458
B075BN4V7D,"Amazon Basics 15-Foot Extension Cord - 13 Amps, 125V - Black",https://m.media-amazon.com/images/I/71hGupN9o7L._AC_UL320_.jpg,https://www.amazon.ca/dp/B075BN4V7D,4.7,44935,17.95,19.31,Electronics,True,0,Electronics & Tech,1.3599999999999994,7.042982910409112
B075BMVZ2M,"Amazon Basics 10-Foot Extension Cord - 13 Amps, 125V - White",https://m.media-amazon.com/images/I/61lqnuB-SkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B075BMVZ2M,4.7,44935,14.1,15.17,Electronics,True,0,Electronics & Tech,1.0700000000000003,7.053394858272909
B087W13RGL,"Garmin Edge 1030 Plus, Gps Cycling/bike Computer, On-device Workout Suggestions, Climbpro Pacing Guidance and More",https://m.media-amazon.com/images/I/61xGQa3bfSL._AC_UL320_.jpg,https://www.amazon.ca/dp/B087W13RGL,4.7,760,593.4,869.99,Electronics,True,0,Electronics & Tech,276.59000000000003,31.792319451947726
B08T1M6WTR,"Memoking Mini Sticker Printer - Memoking T02 Thermal Wireless Bluetooth Pocket Phone Printer, for DIY Journal, Photos, Notes, Children Women Gifts, Compatible with iOS & Android, Green",https://m.media-amazon.com/images/I/71nPtHMrJOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08T1M6WTR,4.2,1866,46.99,59.99,Electronics,True,200,Electronics & Tech,13.0,21.670278379729954
B076X2XS9R,"BENFEI USB C to VGA Adapter, Thunderbolt 3/4 to VGA Adapter Compatible with iPhone 15 Pro/Max, MacBook Pro/Air 2023, iPad Pro, iMac, S23, XPS 17, Surface Book 3 and More [Aluminium Shell,Grey]",https://m.media-amazon.com/images/I/616Z2NMn4eL._AC_UL320_.jpg,https://www.amazon.ca/dp/B076X2XS9R,4.4,4088,13.99,16.99,Electronics,True,0,Electronics & Tech,2.9999999999999982,17.657445556209527
B00FXNAAW2,"Amazon Basics Velvet Suit Hangers - 50-Pack, Black",https://m.media-amazon.com/images/I/81Cn1+lUraL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00FXNAAW2,4.7,129909,33.29,36.19,Electronics,True,100,Electronics & Tech,2.8999999999999986,8.013263332412265
